Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
Oh Elton let's put on our slippers like capote and dance at studio.  We need another studio.,"2022-04-01
01:24:32",0.3612,positive,0.0,Yes,disapproval
I find myself hitting repeat every time the song ends! The vibrations and flow puts me in a great mood!,"2022-04-01
00:17:21",0.6892,positive,0.75,No,fear
What awesome duet,"2022-03-31
23:50:40",0.6249,positive,1.0,Yes,admiration
"hermoso, me relaja escucharla en bucle","2022-03-31
20:13:26",0.0,neutral,0.0,No,neutral
Extended version,"2022-03-31
19:38:54",0.0,neutral,0.0,No,neutral
"Day 128 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji ✈","2022-03-31
19:24:09",0.6369,positive,0.8,Yes,neutral
This song is Awesome. I 💕 it!,"2022-03-31
19:20:25",0.8655,positive,1.0,No,admiration
Bizarre au début j aimais pas et maintenant j adore.....,"2022-03-31
18:44:26",0.3182,positive,0.6,No,annoyance
Que buena colaboración 💗💕,"2022-03-31
18:23:52",0.8807,positive,0.0,No,neutral
This song is such a vibe !,"2022-03-31
18:15:26",0.0,neutral,0.5,No,neutral
"'https://www.youtube.com/watch?v=WaNyczKIMf8"">https://www.youtube.com/watch?v=WaNyczKIMf8' far cry 6","2022-03-31
18:06:54",-0.4767,negative,1.0,No,realization
Which bumps..Co cold hurt..Our Elton :-),"2022-03-31
17:58:33",0.3182,positive,1.0,No,neutral
Cristiane  sanaiote  Brandão  eu  gosto  de  você  dua lipa  canta juntos  ❤,"2022-03-31
15:31:35",0.6369,positive,0.0,No,neutral
"Stuff I see in my dreams, except a lot scarier.  Don't go near those flowers!😬","2022-03-31
15:10:34",0.1511,positive,0.4,No,neutral
Song is great! But the animations creep me out. 😅,"2022-03-31
14:52:03",0.7263,positive,0.75,No,admiration
set music at x1.25... IS TOOOOOPPPP,"2022-03-31
14:42:05",0.0,neutral,0.0,No,amusement
Originalul îmi place asta cu Dua Lipa NU,"2022-03-31
14:21:41",0.0,neutral,0.0,No,neutral
this kind of music is the banger everyone needs,"2022-03-31
13:43:24",0.6,positive,0.9,No,neutral
Godins music,"2022-03-31
13:14:28",0.0,neutral,0.0,No,amusement
I love this song she is the best 💜✨,"2022-03-31
11:28:26",0.9423,positive,0.44999999999999996,No,admiration
Wow 🤩,"2022-03-31
10:44:50",0.5859,positive,1.0,No,surprise
Que putos feos los muñecos pero excelente rola.,"2022-03-31
10:32:51",0.0,neutral,0.0,No,neutral
Fantastic  👏 와우'멋진노래 ㅡ리믹스 good 'Amazing ~^♡'한국에도 이러게  잘 만들어진곡이 나왔으면 좋게다,"2022-03-31
09:54:38",0.8834,positive,0.7999999999999999,No,admiration
"i just leave my comment here so that when someone hit like to it, YouTube will notify me and i will play this great song again 😊","2022-03-31
09:33:00",0.939,positive,0.75,No,admiration
Hört sich super an diese Combi macht noch mehr davon,"2022-03-31
09:26:53",0.5994,positive,0.6666666666666666,No,amusement
"dam good song ,,   like the drum machine,  driving on   -   fantastic old man and young lady","2022-03-31
08:09:58",0.8402,positive,0.525,Yes,admiration
Woow,"2022-03-31
08:05:35",0.0,neutral,0.0,No,neutral
a masterpiece,"2022-03-31
08:02:45",0.6249,positive,0.0,No,pride
Cool music .. life,"2022-03-31
07:37:04",0.3182,positive,0.65,No,neutral
Good,"2022-03-31
07:09:30",0.4404,positive,0.6000000000000001,No,admiration
this video is a fever dream but the song is amazing 😂,"2022-03-31
06:38:02",0.8898,positive,0.9,No,admiration
Wuaaa es el mejor video que he visto trabado ✨🤟 súper recomendado jajaja,"2022-03-31
05:20:48",0.3182,positive,0.0,No,excitement
Elton John and Mariah carey ❤,"2022-03-31
04:23:38",0.6369,positive,0.0,No,neutral
It's crazy how many people come back to this everyday.This song is legendary♪,"2022-03-31
03:07:47",-0.34,negative,0.4666666666666666,No,neutral
"'https://youtu.be/bbFGeoeCHDk"">https://youtu.be/bbFGeoeCHDk'. Next hit!","2022-03-31
02:39:25",0.0,neutral,0.0,No,neutral
"I LOVE THIS THEME, THE VIDEO IS AWESOME","2022-03-31
02:36:07",0.8519,positive,0.8,Yes,admiration
LSS made me to watch this video :D,"2022-03-31
00:12:14",0.6166,positive,1.0,No,neutral
"'https://www.youtube.com/watch?v=qod03PVTLqk't=3m00s"">3:00' cuphead boss?!","2022-03-30
23:35:55",0.0,neutral,0.0,No,neutral
Que tema triste la puta madre!,"2022-03-30
23:29:36",0.0,neutral,0.0,No,neutral
Até que enfim encontrei essa música...'Muito boa!,"2022-03-30
23:11:14",0.0,neutral,0.0,No,neutral
que doidera esse clip 😂 igual o cara toma uma balinha,"2022-03-30
21:43:03",0.4404,positive,0.0,No,neutral
This song makes me feel happy! :3,"2022-03-30
21:24:39",0.807,positive,1.0,No,joy
This song was played all the time when i visted my husband in hospital and it very poignant and i will always remember this song he will always be in my heart xx,"2022-03-30
21:20:59",0.765,positive,0.65,Yes,admiration
I love this song,"2022-03-30
21:01:10",0.6369,positive,0.6,No,love
😆 The cable guy turned me on too this song now i can't stop jamming it 😩 🔊,"2022-03-30
20:49:48",0.3156,positive,0.0,No,neutral
Essa música e maravilhosa 🇧🇷🙏🏽❤️,"2022-03-30
18:54:56",0.0,neutral,0.0,No,neutral
❤❤❤❤❤Hello Elton Ed  dua Lipa,"2022-03-30
18:42:59",0.9571,positive,0.0,No,neutral
❤❤❤❤❤❤El,"2022-03-30
18:40:19",0.9719,positive,0.0,No,excitement
It's some kind of magic🤩,"2022-03-30
18:25:14",0.6,positive,0.9,No,neutral
"Super... Super...super maravilloso, excelente versión...!!!💏💖","2022-03-30
18:03:02",0.9322,positive,0.6666666666666666,No,amusement
Simply super composition..,"2022-03-30
17:53:24",0.5994,positive,0.6666666666666666,No,neutral
Check out my little cover song of IDGAF by Dua Lipa!!!,"2022-03-30
17:32:22",-0.3662109375,negative,0.5,No,neutral
this suffering brings everyone a good mood,"2022-03-30
17:22:06",-0.0516,negative,0.6000000000000001,No,admiration
Needham Dr...,"2022-03-30
17:19:49",0.0,neutral,0.0,No,neutral
Yes Jodie yes,"2022-03-30
17:19:33",0.6597,positive,0.0,No,admiration
Sir ELTON knight,"2022-03-30
17:19:05",0.0,neutral,0.0,No,neutral
Люблю бегать под эту музыку,"2022-03-30
17:09:37",0.0,neutral,0.0,No,neutral
Meravigliosa...,"2022-03-30
16:45:51",0.0,neutral,0.0,No,neutral
"Olá a todos.''O The Life Brazil Music é um canal de música sem direitos autorais top e de playlists. 'Temos musicas do Elton John e Dua Lipa em nossas playlists, venham conferir!'Abaixo, link do canal:''https://www.youtube.com/c/thelifebrazil"">https://www.youtube.com/c/thelifebrazil''Obrigado a todos,''Equipe The Life Brazil Music","2022-03-30
15:29:09",0.2714,positive,0.5,No,neutral
Elton completely won the hearts♥️of his fans with this song.🎶🎵💯........,"2022-03-30
15:25:44",0.9294,positive,0.4,Yes,annoyance
Nice music!,"2022-03-30
15:20:12",0.4753,positive,1.0,No,admiration
This song just gets better and better.,"2022-03-30
15:14:13",0.7003,positive,0.5,No,neutral
"Esta canción le gustaba mucho a mi esposa, despues de su fallecimiento no paro de escucharla, y sentir esa bonita energia que la rodeaba.","2022-03-30
14:17:41",-0.296,negative,0.0,No,confusion
AWESOME Animation!!!,"2022-03-30
13:20:22",0.7723,positive,1.0,Yes,admiration
"Day 127 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🌈","2022-03-30
12:43:28",0.6369,positive,0.8,Yes,neutral
Джузепе Скандинавский чиканит и жужит.,"2022-03-30
12:33:54",0.0,neutral,0.0,No,neutral
Koko hart 🫥🫥🫥🤬😤👉🏻🖕,"2022-03-30
11:29:23",0.0,neutral,0.0,No,neutral
Q,"2022-03-30
11:17:00",0.0,neutral,0.0,No,neutral
Old is gold,"2022-03-30
10:54:09",0.1,positive,0.2,Yes,amusement
Very mesmerizing video.,"2022-03-30
09:54:57",0.39,positive,0.9099999999999999,No,neutral
What mins Koko haaaa????????? I DONT HEAR COLD HEART ITS ONLY COCO HAAA TO HEAR!!!!! POOOOOR ENGLISH LANGUAGE ITS SO FUNY AND POOOR.,"2022-03-30
09:00:02",-0.7928,negative,0.6666666666666666,No,neutral
"here in 2022, so smooth!","2022-03-30
08:35:11",0.5,positive,0.5,No,neutral
Stichwort Gebrauchtwagen,"2022-03-30
08:19:57",0.0,neutral,0.0,No,neutral
Willst du wie moshammer enden?,"2022-03-30
08:19:40",0.0,neutral,0.0,No,neutral
❤❤❤😍😍😍❤❤❤'I found my great love in this song.'Dancing at the disco.😍'We are happy with each other. thanks for that 🙏💫,"2022-03-30
07:20:42",0.9936,positive,0.5850000000000001,No,admiration
I really like this song,"2022-03-30
07:19:03",0.4201,positive,0.2,No,love
Legendary,"2022-03-30
06:45:11",1.0,positive,1.0,No,neutral
SO NOSTALGIC,"2022-03-30
04:54:15",-0.5,negative,1.0,No,neutral
I love Dua 🤩❤️,"2022-03-30
04:51:07",0.6369,positive,0.6,No,love
TE AMO DUA LIPAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"2022-03-30
04:46:11",0.0,neutral,0.0,No,neutral
excelente video,"2022-03-30
04:28:06",0.0,neutral,0.0,No,neutral
I'm not the man they think I am at home,"2022-03-30
02:10:13",0.0,neutral,0.0,No,neutral
Wow i'm obsessed with this still even today.,"2022-03-30
01:04:15",0.4767,positive,1.0,No,admiration
I don't know y but m in love with this song again again❤,"2022-03-30
00:45:32",0.9274,positive,0.6,No,love
How recent is this vocal track from Elton?  Wow if recent he still has it.,"2022-03-30
00:02:45",0.5859,positive,0.5,Yes,surprise
Parabéns para esse projeto,"2022-03-29
23:27:18",0.0,neutral,0.0,No,neutral
What does Anne Hathaway in the cartoon clip? :D,"2022-03-29
21:52:23",0.6166,positive,1.0,No,neutral
"Can I just say how trippy and amazing the visuals are, bring me back to the 70s disco baby. I could vibe all day with this song.","2022-03-29
21:42:33",0.5859,positive,0.45,No,admiration
Big wow,"2022-03-29
21:19:41",0.5859,positive,0.55,No,surprise
Elton John will never lose his vocal its brilliant  .,"2022-03-29
21:08:07",0.7234,positive,1.0,No,admiration
Está canción es hermosa 😃🤩,"2022-03-29
19:42:28",0.3612,positive,0.0,No,neutral
expect this song in roller discos,"2022-03-29
19:39:45",0.0,neutral,0.0,No,curiosity
Elton John's genius 🧡♥️,"2022-03-29
18:53:39",0.8555,positive,0.0,No,admiration
beatifull song.... cheap three-dimensional... expect more!!!,"2022-03-29
18:03:48",0.68828125,positive,0.6,No,curiosity
Wow🔥,"2022-03-29
17:36:23",0.34,positive,0.0,No,surprise
Þwwxxcf,"2022-03-29
16:10:53",0.0,neutral,0.0,No,neutral
I heard it first coco hot like wttttt,"2022-03-29
15:56:35",0.3612,positive,0.5916666666666667,Yes,approval
'*Super Remix 🎧💃🎧💃🎧💃🎧💃👍👍👍👍*',"2022-03-29
15:28:53",0.5994,positive,0.6666666666666666,No,amusement
OMG!! Love this song!!❤❤❤❤❤,"2022-03-29
15:13:38",0.9824,positive,0.6,No,love
I love this song !!,"2022-03-29
14:42:39",0.6988,positive,0.6,No,love
Im obsessed with this,"2022-03-29
14:10:16",-0.1779,negative,1.0,Yes,neutral
We ✨always choose to give our Gratitude and Appreciation for all that crosses our paths daily 🙏Gratefulness,"2022-03-29
14:07:46",0.765,positive,0.0,No,neutral
'Coconut heart...',"2022-03-29
13:58:48",0.6369,positive,0.0,No,neutral
"Beatiful song, we will dance it in class at May 23 to remember judge Falcone's story and our school is called 'Falcone e Borsellino'","2022-03-29
13:43:09",0.0,neutral,0.0,Yes,realization
I love song that use background 90's era,"2022-03-29
13:42:02",0.6369,positive,0.6,Yes,love
This son is great! but....am I the only one who is really afraid of these little dudes? they freak me out! like they could be perfect for a horror movie....XD,"2022-03-29
12:59:17",0.6755,positive,0.8300000000000001,No,admiration
Nie fajna piosenkaaaaaa XDDDDDDD LOL CHUJE!!! macie 1latka i tyle qe 10000000ale na minusie!!!,"2022-03-29
11:45:45",0.6909,positive,0.7,Yes,amusement
Tiene mucha inspiracion bíblica Elton jhon . bajando del cielo como divinidad junto a dua lipa,"2022-03-29
09:36:48",0.0,neutral,0.0,No,neutral
Hai iam from indonesia i like this song..🥰,"2022-03-29
08:45:13",0.8689,positive,0.0,No,love
Кринж всех времёнт с лагучей анимацией и ещё пиздецом который творится в этом говноклипе шизофреник делал эту песню с анимацией,"2022-03-29
08:10:12",0.0,neutral,0.0,No,neutral
BEST SONG 😀😀😀😀,"2022-03-29
08:04:37",0.9317,positive,0.3,No,admiration
No one:'Literally no one:'Me: 'OMG DA ANIMTION SOO GUUUUDDD',"2022-03-29
07:19:37",-0.0803,negative,0.0,No,surprise
Perfect for Shuffle Dance,"2022-03-29
06:33:28",0.5719,positive,1.0,No,admiration
Day 126 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 😴,"2022-03-29
05:51:18",0.6369,positive,0.8,Yes,neutral
Omg such a good song l can’t stop playing this song!,"2022-03-29
04:47:25",0.6996,positive,0.55,No,disapproval
afraid to say its better than the original haha,"2022-03-29
04:41:21",0.802,positive,0.6124999999999999,No,amusement
Estamos de acuerdo que esta combinación es una obra de arte,"2022-03-29
04:22:25",0.0,neutral,0.0,No,neutral
No never becomes yea,"2022-03-29
03:32:18",-0.296,negative,0.0,No,curiosity
"Yo, are these the deleted scenes from food fight?","2022-03-29
01:49:35",-0.3818,negative,0.0,No,neutral
Me encanta esta canción 🎵,"2022-03-29
01:01:30",0.0,neutral,0.0,No,neutral
this video gave me nightmares,"2022-03-29
00:22:58",0.0,neutral,0.0,No,neutral
